src1_port2_qdepth_max,src1_port2_mbps_mean,src1_port2_mbps_std,src1_port3_qdepth_max,src1_port3_mbps_mean,src1_port3_mbps_std,src1_port4_qdepth_max,src1_port4_mbps_mean,src1_port4_mbps_std,src1_port5_qdepth_max,src1_port5_mbps_mean,src1_port5_mbps_std,Total_Load_Mbps,Weight_Port2,Capacity_Port2,Weight_Port3,Capacity_Port3,Weight_Port4,Capacity_Port4,Weight_Port5,Capacity_Port5,Label_Latency_ms,Label_Jitter_ms,Label_Loss_Rate,src1_port2_mbps_cv,src1_port3_mbps_cv,src1_port4_mbps_cv,src1_port5_mbps_cv,src1_port2_load_util,src1_port3_load_util,src1_port4_load_util,src1_port5_load_util,qdepth_max_imbalance,mbps_imbalance,total_qdepth_max,Label_Class
1,0.1501,0.0308,1,0.1527,0.0389,4,0.458,0.0538,4,0.4554,0.047,1.2,1,0.8,1,0.8,7,1.2,7,1.2,15.321,13.201023182511484,0.0,0.2052,0.2547,0.1175,0.1032,0.1876,0.1909,0.3817,0.3795,3,0.1527,10,0
2,0.5048,0.0757,3,0.4979,0.0738,4,0.7004,0.0892,3,0.7063,0.1065,2.4,7,0.8,7,0.8,8,1.2,8,1.2,23.695,10.770794683614264,0.0,0.15,0.1482,0.1274,0.1508,0.631,0.6224,0.5837,0.5886,2,0.1011,12,0
64,0.7547,0.1094,64,0.7564,0.114,3,0.9033,0.1389,4,0.8996,0.1316,3.6,5,0.8,5,0.8,6,1.2,6,1.2,662.969,11.30373072787873,4.104477611940299,0.145,0.1507,0.1538,0.1463,0.9434,0.9455,0.7528,0.7497,61,0.073,135,2
2,0.243,0.0415,2,0.2613,0.0402,3,0.344,0.0518,3,0.3598,0.0624,1.2,3,0.8,3,0.8,2,1.2,2,1.2,20.78,11.68233003856497,0.0,0.1708,0.1538,0.1506,0.1734,0.3037,0.3266,0.2867,0.2998,1,0.0506,10,0
4,0.7536,0.1022,3,0.7502,0.1047,4,1.0616,0.1453,4,1.0447,0.1436,3.6,4,0.8,4,0.8,5,1.2,5,1.2,45.529,12.557862169581114,0.0,0.1356,0.1396,0.1369,0.1375,0.942,0.9378,0.8847,0.8706,1,0.1507,15,0
64,0.7574,0.0936,64,0.7641,0.0868,41,1.1593,0.1331,42,1.1563,0.1474,4.8,2,0.8,2,0.8,3,1.2,3,1.2,810.468,9.202935962796785,14.455307262569834,0.1236,0.1136,0.1148,0.1275,0.9467,0.9551,0.9661,0.9636,23,0.1985,211,1
2,0.6056,0.0877,2,0.5966,0.0904,64,1.3803,0.8682,64,1.3809,0.8688,4.8,1,0.8,1,0.8,7,1.2,7,1.2,525.536,8.69312649165673,24.022346368715084,0.1448,0.1515,0.629,0.6292,0.757,0.7458,1.1503,1.1508,62,0.3898,132,1
1,0.154,0.0283,1,0.1524,0.0329,3,0.4628,0.0398,4,0.4557,0.0486,1.2,2,0.8,2,0.8,4,1.2,4,1.2,15.38,14.455426908634449,0.0,0.1838,0.2159,0.086,0.1066,0.1925,0.1905,0.3857,0.3798,3,0.153,9,0
1,0.2956,0.0561,1,0.3078,0.0621,64,1.1553,0.1561,64,1.1558,0.1461,3.6,5,0.8,5,0.8,6,1.2,6,1.2,40.38,13.776029544714069,15.32960199004975,0.1898,0.2018,0.1351,0.1264,0.3695,0.3848,0.9628,0.9632,63,0.4269,130,2
64,0.7551,0.1121,64,0.7554,0.1098,1,0.2066,0.0466,1,0.1954,0.0411,2.4,8,0.8,8,0.8,2,1.2,2,1.2,726.754,16.49778417142955,12.33705772811918,0.1485,0.1454,0.2256,0.2103,0.9439,0.9442,0.1722,0.1628,63,0.2772,130,1
3,0.3547,0.0526,3,0.4177,0.2779,2,0.3081,0.1944,2,0.2914,0.1969,1.2,8,0.8,8,0.8,3,1.2,3,1.2,22.227,13.979419592786403,0.0,0.1483,0.6653,0.631,0.6757,0.4434,0.5221,0.2568,0.2428,1,0.049,10,0
4,0.707,0.1053,4,0.6956,0.1003,3,0.5108,0.0795,3,0.493,0.0696,2.4,7,0.8,7,0.8,7,1.2,7,1.2,46.542,13.73510711200472,0.0,0.1489,0.1442,0.1556,0.1412,0.8838,0.8695,0.4257,0.4108,1,0.1,14,0
40,0.7548,0.1175,39,0.7487,0.1194,64,1.1468,0.186,64,1.1483,0.1751,4.8,3,0.8,3,0.8,3,1.2,3,1.2,335.174,9.321912058906497,15.665735567970204,0.1557,0.1595,0.1622,0.1525,0.9435,0.9359,0.9557,0.9569,25,0.1979,207,1
64,0.7585,0.1101,64,0.7588,0.1118,2,0.5618,0.0985,2,0.6392,0.1161,4.8,7,0.8,7,0.8,1,1.2,1,1.2,822.407,8.587600054919834,40.06052141527002,0.1452,0.1473,0.1753,0.1816,0.9481,0.9485,0.4682,0.5327,62,0.0837,132,1
64,0.7609,0.108,64,0.7603,0.1117,5,1.0209,0.1537,5,0.9835,0.146,4.8,2,0.8,2,0.8,2,1.2,2,1.2,35.076,8.64616563139049,23.41713221601489,0.1419,0.1469,0.1506,0.1484,0.9511,0.9504,0.8508,0.8196,59,0.1215,138,2
64,0.7565,0.115,64,0.7541,0.116,3,0.9056,0.1398,3,0.8925,0.1375,3.6,4,0.8,4,0.8,3,1.2,3,1.2,618.792,12.33165057472748,4.042288557213931,0.152,0.1538,0.1544,0.1541,0.9456,0.9426,0.7547,0.7438,61,0.072,134,2
3,0.7034,0.0946,3,0.7021,0.0925,2,0.5015,0.0705,3,0.5058,0.0708,2.4,5,0.8,5,0.8,7,1.2,7,1.2,24.564,12.699639074695844,0.0,0.1345,0.1317,0.1406,0.14,0.8792,0.8776,0.4179,0.4215,1,0.0996,11,0
2,0.2032,0.0338,2,0.2021,0.0344,4,0.4068,0.0598,4,0.4002,0.0533,1.2,1,0.8,1,0.8,1,1.2,1,1.2,23.585,12.86087899603013,0.0,0.1663,0.1702,0.147,0.1332,0.254,0.2526,0.339,0.3335,2,0.1005,12,0
64,0.755,0.1103,64,0.7537,0.1123,64,1.1478,0.1729,64,1.1455,0.1751,4.8,8,0.8,8,0.8,4,1.2,4,1.2,757.062,11.54078818433038,14.478584729981378,0.1461,0.149,0.1506,0.1529,0.9438,0.9421,0.9565,0.9546,0,0.1962,256,1
3,0.7007,0.0918,4,0.7057,0.0884,2,0.5091,0.0706,3,0.4997,0.0609,2.4,3,0.8,3,0.8,3,1.2,3,1.2,45.956,13.428682044905347,0.0,0.131,0.1253,0.1387,0.1219,0.8759,0.8821,0.4242,0.4164,2,0.0995,12,0
6,0.7081,0.1074,6,0.6892,0.1027,2,0.4984,0.0731,3,0.5068,0.0852,2.4,7,0.8,7,0.8,6,1.2,6,1.2,25.3,19.05609692599884,0.0,0.1517,0.149,0.1467,0.1681,0.8851,0.8615,0.4153,0.4223,4,0.0983,17,0
2,0.5923,0.0754,2,0.6152,0.0841,44,1.1544,0.1563,44,1.1552,0.1505,3.6,1,0.8,1,0.8,4,1.2,4,1.2,38.885,10.995565254944651,0.0,0.1273,0.1367,0.1354,0.1303,0.7404,0.769,0.962,0.9627,42,0.2756,92,2
2,0.3033,0.0567,2,0.3017,0.0542,5,0.9078,0.1328,4,0.8962,0.1269,2.4,3,0.8,3,0.8,5,1.2,5,1.2,29.464,13.51813349383102,0.0,0.1869,0.1796,0.1463,0.1416,0.3791,0.3771,0.7565,0.7468,3,0.2998,13,0
26,0.7342,0.1427,26,0.738,0.1381,64,1.1261,0.2056,64,1.13,0.1914,4.8,4,0.8,4,0.8,6,1.2,6,1.2,326.021,9.03175768364475,15.619180633147115,0.1944,0.1871,0.1826,0.1694,0.9178,0.9225,0.9384,0.9417,38,0.196,180,1
2,0.4146,0.0433,2,0.3961,0.0527,3,0.8153,0.0834,3,0.8025,0.0827,2.4,5,0.8,5,0.8,5,1.2,5,1.2,30.465,12.488737891820938,0.0,0.1044,0.133,0.1023,0.1031,0.5182,0.4951,0.6794,0.6688,1,0.2019,10,0
64,0.7581,0.1055,64,0.7607,0.0921,3,0.9989,0.1375,3,1.0073,0.1382,4.8,6,0.8,6,0.8,8,1.2,8,1.2,843.173,8.9537962541519,23.678696158323632,0.1392,0.1211,0.1377,0.1372,0.9476,0.9509,0.8324,0.8394,61,0.1219,134,1
4,0.7058,0.1033,4,0.6981,0.0945,3,0.5071,0.0817,3,0.4956,0.0716,2.4,4,0.8,4,0.8,2,1.2,2,1.2,45.335,13.380789194290024,0.0,0.1464,0.1354,0.1611,0.1445,0.8822,0.8726,0.4226,0.413,1,0.1004,14,0
64,0.7547,0.1204,64,0.7579,0.1169,1,0.2003,0.0586,1,0.1988,0.0578,4.8,5,0.8,5,0.8,1,1.2,1,1.2,654.235,8.77033225953405,56.55413271245634,0.1595,0.1542,0.2926,0.2907,0.9434,0.9474,0.1669,0.1657,63,0.2784,130,1
4,0.457,0.0657,4,0.4465,0.0666,1,0.1421,0.0355,2,0.1596,0.0331,1.2,7,0.8,7,0.8,1,1.2,1,1.2,42.41,17.417619225270172,0.0,0.1438,0.1492,0.2498,0.2074,0.5712,0.5581,0.1184,0.133,3,0.1506,11,0
2,0.3902,0.0631,2,0.4149,0.0612,4,0.8045,0.0974,4,0.8108,0.1011,2.4,2,0.8,2,0.8,5,1.2,5,1.2,37.791,11.736364618455411,0.0,0.1617,0.1475,0.1211,0.1247,0.4878,0.5186,0.6704,0.6757,2,0.2028,12,0
3,0.3541,0.0447,3,0.3536,0.0515,2,0.2468,0.0345,2,0.2613,0.0335,1.2,6,0.8,6,0.8,3,1.2,3,1.2,16.136,12.585792043268178,0.0,0.1262,0.1456,0.1398,0.1282,0.4426,0.442,0.2057,0.2178,1,0.0502,10,0
64,0.7544,0.1143,64,0.7586,0.1132,1,0.2086,0.0411,1,0.191,0.0493,2.4,6,0.8,6,0.8,1,1.2,1,1.2,692.08,17.369495495738537,14.432029795158286,0.1515,0.1492,0.197,0.2581,0.943,0.9482,0.1738,0.1592,63,0.2784,130,1
4,0.459,0.0735,4,0.6043,0.5907,2,0.2061,0.2121,1,0.2065,0.1781,1.2,7,0.8,7,0.8,2,1.2,2,1.2,45.804,17.011095348174806,0.0,0.1601,0.9775,1.0291,0.8625,0.5738,0.7554,0.1718,0.1721,3,0.1706,11,0
64,0.7576,0.1099,64,0.7583,0.1108,2,0.6045,0.0926,2,0.5986,0.0886,3.6,7,0.8,7,0.8,3,1.2,3,1.2,750.348,9.702632791230984,18.252487562189053,0.1451,0.1461,0.1532,0.148,0.947,0.9479,0.5038,0.4988,62,0.0782,132,1
1,0.2981,0.0596,1,0.3056,0.0665,64,1.1502,0.1552,64,1.1552,0.1438,3.6,4,0.8,4,0.8,8,1.2,8,1.2,558.038,11.09701160606513,15.671641791044776,0.1999,0.2176,0.1349,0.1245,0.3726,0.382,0.9585,0.9627,63,0.4254,130,1
0,0.0,0.0,0,0.0,0.0,5,0.6051,0.0711,5,0.6079,0.0667,1.2,1,0.8,1,0.8,7,1.2,7,1.2,28.365,17.731902533396887,0.0,0.0,0.0,0.1175,0.1097,0.0,0.0,0.5042,0.5066,5,0.3033,10,0
4,0.7466,0.1265,3,0.7349,0.1193,4,1.0416,0.1698,4,1.1627,1.0636,3.6,6,0.8,6,0.8,5,1.2,5,1.2,45.41,11.077822560052107,0.0,0.1694,0.1623,0.163,0.9148,0.9332,0.9186,0.868,0.9689,1,0.1857,15,0
40,0.7569,0.1079,40,0.7565,0.107,2,0.4072,0.0577,2,0.3981,0.0657,2.4,3,0.8,3,0.8,3,1.2,3,1.2,309.793,15.580599148661284,0.0,0.1426,0.1414,0.1417,0.165,0.9461,0.9456,0.3393,0.3318,38,0.1771,84,2
1,0.0943,0.0314,1,0.1093,0.0258,4,0.5075,0.0455,4,0.5126,0.0444,1.2,1,0.8,1,0.8,7,1.2,7,1.2,13.15,14.244866770547972,0.0,0.333,0.236,0.0897,0.0866,0.1179,0.1366,0.4229,0.4272,3,0.2042,10,0
4,0.4512,0.0666,4,0.4534,0.0653,2,0.1432,0.0362,2,0.1572,0.0395,1.2,8,0.8,8,0.8,2,1.2,2,1.2,44.133,17.200427780260906,0.0,0.1476,0.144,0.2528,0.2513,0.564,0.5668,0.1193,0.131,2,0.1511,12,0
64,0.7604,0.1106,64,0.7602,0.1121,2,0.1921,0.0477,2,0.2091,0.0508,4.8,7,0.8,7,0.8,2,1.2,2,1.2,741.404,8.393813094330316,50.86126629422719,0.1454,0.1475,0.2483,0.2429,0.9505,0.9502,0.1601,0.1743,62,0.2799,132,1
5,0.5513,0.0828,5,0.5518,0.0759,2,0.0602,0.0256,1,0.0446,0.0249,1.2,5,0.8,5,0.8,2,1.2,2,1.2,52.737,23.39673497980745,0.0,0.1502,0.1375,0.4252,0.5583,0.6891,0.6897,0.0502,0.0372,4,0.2496,13,0
4,0.7516,0.1022,4,0.7534,0.1023,4,1.0537,0.1328,4,1.0562,0.1387,3.6,6,0.8,6,0.8,4,1.2,4,1.2,45.478,11.17934570065108,0.0,0.136,0.1358,0.126,0.1313,0.9395,0.9417,0.8781,0.8802,0,0.1512,16,0
2,0.6041,0.0736,2,0.6022,0.0765,48,1.1513,0.1581,47,1.1507,0.1485,3.6,2,0.8,2,0.8,5,1.2,5,1.2,251.587,12.504057899097855,0.0,0.1218,0.127,0.1373,0.1291,0.7551,0.7527,0.9594,0.9589,46,0.2739,99,2
1,0.2979,0.0644,1,0.3067,0.0699,64,1.1569,0.1492,64,1.1596,0.1388,3.6,2,0.8,2,0.8,8,1.2,8,1.2,34.679,11.91452024621296,15.360696517412936,0.2162,0.2279,0.129,0.1197,0.3724,0.3834,0.9641,0.9663,63,0.428,130,2
2,0.307,0.0528,2,0.4212,0.4535,4,1.3155,1.4169,4,1.2926,1.362,2.4,1,0.8,1,0.8,6,1.2,6,1.2,36.318,13.477576580336995,0.0,0.172,1.0767,1.0771,1.0537,0.3838,0.5265,1.0962,1.0772,2,0.4718,12,0
64,0.7565,0.1142,64,0.7579,0.1167,0,0.0,0.0,0,0.0,0.0,3.6,8,0.8,8,0.8,1,1.2,1,1.2,729.547,12.215365719413423,53.3271144278607,0.151,0.154,0.0,0.0,0.9456,0.9474,0.0,0.0,64,0.3786,128,1
64,0.7558,0.105,64,0.7605,0.1058,2,0.3091,0.0625,2,0.2932,0.0542,2.4,6,0.8,6,0.8,1,1.2,1,1.2,618.802,15.8292406402353,6.145251396648044,0.1389,0.1391,0.2022,0.1849,0.9448,0.9506,0.2576,0.2443,62,0.2286,132,1
2,0.3026,0.0436,2,0.3013,0.055,4,0.8931,0.1086,5,0.9223,0.1233,2.4,8,0.8,8,0.8,5,1.2,5,1.2,28.376,13.927393778999315,0.0,0.1441,0.1825,0.1216,0.1337,0.3782,0.3766,0.7443,0.7686,3,0.3031,13,0
2,0.1886,0.0382,2,0.2126,0.0358,4,0.4,0.0631,4,0.3997,0.0626,1.2,5,0.8,5,0.8,8,1.2,8,1.2,26.754,11.766130571862377,0.0,0.2025,0.1684,0.1578,0.1566,0.2358,0.2658,0.3333,0.3331,2,0.1,12,0
41,0.7554,0.1158,40,0.7544,0.1086,2,0.402,0.0745,2,0.4,0.0719,2.4,4,0.8,4,0.8,2,1.2,2,1.2,317.325,16.39038657312064,0.0,0.1533,0.144,0.1853,0.1798,0.9442,0.943,0.335,0.3333,39,0.177,85,2
6,0.5997,0.0903,6,0.6017,0.0948,0,0.0,0.0,0,0.0,0.0,1.2,4,0.8,4,0.8,2,1.2,2,1.2,27.841,27.44774247038313,0.0,0.1506,0.1576,0.0,0.0,0.7496,0.7521,0.0,0.0,6,0.3004,12,0
1,0.395,0.0684,1,0.4103,0.0871,64,1.1594,0.1412,64,1.1576,0.1461,4.8,1,0.8,1,0.8,5,1.2,5,1.2,43.464,8.62408889357969,32.21601489757914,0.1732,0.2123,0.1218,0.1262,0.4938,0.5129,0.9662,0.9647,63,0.378,130,2
4,0.3497,0.0475,3,0.356,0.049,2,0.2657,0.0335,2,0.2385,0.0469,1.2,4,0.8,4,0.8,2,1.2,2,1.2,23.446,12.719086058667536,0.0,0.1358,0.1376,0.1261,0.1966,0.4371,0.445,0.2214,0.1988,2,0.0513,11,0
64,0.7611,0.1004,64,0.7582,0.1101,2,0.4408,0.0771,2,0.4643,0.083,3.6,7,0.8,7,0.8,3,1.2,3,1.2,768.322,11.34836373538862,28.762437810945272,0.1319,0.1452,0.1749,0.1788,0.9514,0.9478,0.3673,0.3869,62,0.1538,132,1
64,0.756,0.1139,64,0.7556,0.1118,1,0.0004,0.002,1,0.0004,0.002,3.6,7,0.8,7,0.8,1,1.2,1,1.2,822.93,11.334661768895907,47.88557213930349,0.1507,0.148,5.0,5.0,0.945,0.9445,0.0003,0.0003,63,0.3777,130,1
1,0.2964,0.0648,2,0.3085,0.0658,64,1.1541,0.1587,64,1.1536,0.1634,3.6,2,0.8,2,0.8,8,1.2,8,1.2,37.582,11.384462690811809,15.360696517412936,0.2186,0.2133,0.1375,0.1416,0.3705,0.3856,0.9618,0.9613,63,0.4257,131,2
64,0.7597,0.1005,64,0.7619,0.1071,2,0.5999,0.0758,2,0.6081,0.1012,3.6,7,0.8,7,0.8,8,1.2,8,1.2,643.157,10.587741461598624,18.19029850746269,0.1323,0.1406,0.1264,0.1664,0.9496,0.9524,0.4999,0.5068,62,0.0785,132,1
1,0.1978,0.0457,1,0.2062,0.044,5,1.1331,0.5239,5,1.1359,0.4962,2.4,2,0.8,2,0.8,7,1.2,7,1.2,41.094,14.06965770594099,0.0,0.231,0.2134,0.4624,0.4368,0.2472,0.2578,0.9442,0.9466,4,0.4663,12,0
64,0.756,0.1167,64,0.7576,0.1132,1,0.1961,0.0557,1,0.204,0.0532,4.8,5,0.8,5,0.8,2,1.2,2,1.2,797.223,9.16551475853399,56.57741559953434,0.1544,0.1494,0.284,0.2608,0.945,0.947,0.1634,0.17,63,0.2784,130,1
64,0.7613,0.0995,64,0.7605,0.1004,42,1.1543,0.1597,42,1.1558,0.149,4.8,8,0.8,8,0.8,4,1.2,4,1.2,632.877,9.31135359178355,15.363128491620111,0.1307,0.132,0.1384,0.1289,0.9516,0.9506,0.9619,0.9632,22,0.1971,212,1
4,0.7064,0.0971,4,0.6994,0.0895,3,0.5008,0.0766,3,0.5053,0.075,2.4,7,0.8,7,0.8,2,1.2,2,1.2,46.144,12.412407407530177,0.0,0.1375,0.128,0.153,0.1484,0.883,0.8742,0.4173,0.4211,1,0.1,14,0
2,0.1556,0.0308,2,0.1494,0.0268,4,0.6096,0.5547,5,0.6194,0.569,1.2,5,0.8,5,0.8,8,1.2,8,1.2,16.527,12.22653149768778,0.0,0.1979,0.1794,0.9099,0.9186,0.1945,0.1868,0.508,0.5162,3,0.231,13,0
3,0.7499,0.1045,3,0.751,0.1077,3,1.0545,0.1546,4,1.047,0.1407,3.6,5,0.8,5,0.8,4,1.2,4,1.2,44.664,12.19577821684216,0.0,0.1394,0.1434,0.1466,0.1344,0.9374,0.9388,0.8788,0.8725,1,0.1502,13,0
64,0.7579,0.0925,64,0.7638,0.0941,1,0.198,0.0467,2,0.2074,0.0537,2.4,7,0.8,7,0.8,1,1.2,1,1.2,722.972,16.072847397564292,12.430167597765362,0.122,0.1232,0.2359,0.2589,0.9474,0.9548,0.165,0.1728,63,0.2791,131,1
3,0.4044,0.0514,3,0.4035,0.0533,2,0.2018,0.0281,2,0.2049,0.0363,1.2,7,0.8,7,0.8,3,1.2,3,1.2,26.867,15.715653676872083,0.0,0.1271,0.1321,0.1392,0.1772,0.5055,0.5044,0.1682,0.1708,1,0.1003,10,0
1,0.3176,0.0755,1,0.2842,0.0675,64,1.153,0.1652,64,1.1534,0.1684,3.6,2,0.8,2,0.8,8,1.2,8,1.2,33.271,10.844283674105094,15.391791044776118,0.2377,0.2375,0.1433,0.146,0.397,0.3552,0.9608,0.9612,63,0.4263,130,2
2,0.6042,0.0695,2,0.6067,0.0741,48,1.1522,0.139,48,1.1579,0.1412,3.6,5,0.8,5,0.8,7,1.2,7,1.2,256.025,11.54750514172586,0.0,0.115,0.1221,0.1206,0.1219,0.7552,0.7584,0.9602,0.9649,46,0.2748,100,2
3,0.3583,0.0474,3,0.3487,0.0408,2,0.2476,0.0372,3,0.2616,0.0352,1.2,5,0.8,5,0.8,8,1.2,8,1.2,15.965,13.2034339776863,0.0,0.1323,0.117,0.1502,0.1346,0.4479,0.4359,0.2063,0.218,1,0.0498,11,0
2,0.4388,0.0629,2,0.4664,0.0681,64,1.156,0.1497,64,1.1573,0.1471,3.6,2,0.8,2,0.8,4,1.2,4,1.2,32.922,11.64013074036268,6.312189054726368,0.1433,0.146,0.1295,0.1271,0.5485,0.583,0.9633,0.9644,62,0.3522,132,2
4,0.4074,0.0503,4,0.4029,0.043,2,0.1938,0.0341,2,0.2135,0.0321,1.2,5,0.8,5,0.8,5,1.2,5,1.2,20.703,13.898463987655742,0.0,0.1235,0.1067,0.176,0.1504,0.5092,0.5036,0.1615,0.1779,2,0.101,12,0
3,0.3124,0.0518,3,0.2921,0.0427,3,0.2999,0.0569,3,0.3034,0.0495,1.2,6,0.8,6,0.8,5,1.2,5,1.2,32.674,12.708382041242237,0.0,0.1658,0.1462,0.1897,0.1632,0.3905,0.3651,0.2499,0.2528,0,0.0073,12,0
64,0.7567,0.1151,64,0.7587,0.1159,2,0.6032,0.1075,2,0.5971,0.1057,4.8,4,0.8,4,0.8,1,1.2,1,1.2,666.573,8.71840231633303,40.200186219739294,0.1521,0.1528,0.1782,0.177,0.9459,0.9484,0.5027,0.4976,62,0.0788,132,1
4,0.3974,0.0496,4,0.4154,0.0411,2,0.2003,0.036,2,0.2088,0.0308,1.2,7,0.8,7,0.8,3,1.2,3,1.2,21.849,14.961109933532509,0.0,0.1248,0.0989,0.1797,0.1475,0.4968,0.5192,0.1669,0.174,2,0.1012,12,0
2,0.1969,0.0341,2,0.2061,0.0397,3,0.4058,0.0678,3,0.4006,0.0595,1.2,3,0.8,3,0.8,5,1.2,5,1.2,29.885,12.65213263846103,0.0,0.1732,0.1926,0.1671,0.1485,0.2461,0.2576,0.3382,0.3338,1,0.1009,10,0
4,0.736,0.1255,3,0.7369,0.1297,4,1.036,0.1815,3,1.6081,1.8794,3.6,4,0.8,4,0.8,4,1.2,4,1.2,43.751,11.373362256559524,0.0,0.1705,0.176,0.1752,1.1687,0.92,0.9211,0.8633,1.3401,1,0.3559,14,0
64,0.7568,0.1046,64,0.756,0.1101,46,1.1446,0.1727,46,1.1475,0.1691,4.8,8,0.8,8,0.8,8,1.2,8,1.2,797.513,13.036829018764156,15.409683426443202,0.1382,0.1456,0.1509,0.1474,0.946,0.945,0.9538,0.9562,18,0.1948,220,1
40,0.7531,0.115,40,0.7547,0.1127,2,0.4119,0.0626,2,0.388,0.0749,2.4,7,0.8,7,0.8,8,1.2,8,1.2,317.202,15.617189076245548,0.0,0.1527,0.1493,0.152,0.193,0.9414,0.9434,0.3432,0.3233,38,0.1772,84,2
2,0.1969,0.0491,3,0.2073,0.046,4,0.9966,0.1357,5,1.0088,0.1438,2.4,1,0.8,1,0.8,2,1.2,2,1.2,25.866,13.71755353285736,0.0,0.2494,0.2219,0.1362,0.1425,0.2461,0.2591,0.8305,0.8407,3,0.4003,14,0
64,0.7625,0.0959,64,0.7578,0.0873,3,0.9242,0.1654,3,0.9127,0.1683,3.6,1,0.8,1,0.8,1,1.2,1,1.2,659.931,10.310702825225754,3.264925373134328,0.1258,0.1152,0.179,0.1844,0.9531,0.9472,0.7702,0.7606,61,0.0793,134,2
0,0.0,0.0,0,0.0,0.0,49,1.1546,0.1489,49,1.1526,0.1427,2.4,2,0.8,2,0.8,7,1.2,7,1.2,258.394,19.571579828377363,0.0,0.0,0.0,0.129,0.1238,0.0,0.0,0.9622,0.9605,49,0.5768,98,2
3,0.6045,0.0809,2,0.6041,0.0729,2,0.6005,0.0842,3,0.6098,0.0652,2.4,5,0.8,5,0.8,4,1.2,4,1.2,36.468,12.56002331294972,0.0,0.1338,0.1207,0.1402,0.1069,0.7556,0.7551,0.5004,0.5082,1,0.0033,10,0
2,0.4492,0.0856,2,0.4528,0.0888,64,1.1488,0.1676,64,1.1498,0.1667,3.6,5,0.8,5,0.8,8,1.2,8,1.2,481.76,11.150856633047644,7.338308457711443,0.1906,0.1961,0.1459,0.145,0.5615,0.566,0.9573,0.9582,62,0.3492,132,1
3,0.7551,0.0848,3,0.7555,0.0858,3,1.0536,0.1174,3,1.0611,0.1271,3.6,2,0.8,2,0.8,4,1.2,4,1.2,46.383,11.525736318972976,0.0,0.1123,0.1136,0.1114,0.1198,0.9439,0.9444,0.878,0.8842,0,0.151,12,0
64,0.7517,0.1175,64,0.7556,0.1191,2,0.3047,0.0649,2,0.2936,0.0631,2.4,8,0.8,8,0.8,1,1.2,1,1.2,623.013,15.58281810500616,6.191806331471136,0.1563,0.1576,0.213,0.2149,0.9396,0.9445,0.2539,0.2447,62,0.2273,132,1
1,0.2938,0.0515,2,0.3134,0.039,5,0.9021,0.1083,5,0.9146,0.1078,2.4,3,0.8,3,0.8,5,1.2,5,1.2,21.599,10.94546438043689,0.0,0.1753,0.1244,0.1201,0.1179,0.3672,0.3918,0.7518,0.7622,4,0.3025,13,0
3,0.7547,0.0879,3,0.7568,0.0829,3,1.0615,0.1133,3,1.0557,0.1182,3.6,8,0.8,8,0.8,8,1.2,8,1.2,47.191,11.90767399321335,0.0,0.1165,0.1095,0.1067,0.112,0.9434,0.946,0.8846,0.8798,0,0.1514,12,0
1,0.1029,0.0295,1,0.0979,0.034,5,0.4967,0.0636,4,0.5164,0.0633,1.2,1,0.8,1,0.8,6,1.2,6,1.2,23.739,13.979189641471992,0.0,0.2867,0.3473,0.128,0.1226,0.1286,0.1224,0.4139,0.4303,4,0.2032,11,0
3,0.4064,0.0677,3,0.603,0.7041,2,0.2956,0.3433,2,0.3117,0.3475,1.2,7,0.8,7,0.8,3,1.2,3,1.2,36.641,15.044321985854772,0.0,0.1666,1.1677,1.1614,1.1149,0.508,0.7537,0.2463,0.2598,1,0.1223,10,0
3,0.7101,0.1001,3,0.6967,0.081,2,0.4861,0.0679,2,0.5187,0.0777,2.4,4,0.8,4,0.8,7,1.2,7,1.2,44.226,14.321932150394,0.0,0.141,0.1163,0.1397,0.1498,0.8876,0.8709,0.4051,0.4323,1,0.1013,10,0
3,0.5019,0.067,3,0.502,0.0815,3,0.7127,0.1081,3,0.6912,0.0975,2.4,3,0.8,3,0.8,5,1.2,5,1.2,29.769,11.445682206539583,0.0,0.1335,0.1624,0.1517,0.1411,0.6274,0.6275,0.5939,0.576,0,0.1003,12,0
64,0.7635,0.0987,64,0.7649,0.0977,3,0.8023,0.1089,3,0.8106,0.1058,4.8,5,0.8,5,0.8,7,1.2,7,1.2,41.234,8.358688322245225,28.37523277467412,0.1293,0.1277,0.1357,0.1305,0.9544,0.9561,0.6686,0.6755,61,0.0213,134,2
4,0.3969,0.0608,4,0.404,0.0605,2,0.1906,0.0419,2,0.2252,0.1409,1.2,6,0.8,6,0.8,5,1.2,5,1.2,42.62,16.34804447543283,0.0,0.1532,0.1498,0.2198,0.6257,0.4961,0.505,0.1588,0.1877,2,0.0971,12,0
64,0.7606,0.1112,64,0.7607,0.1112,46,1.1477,0.175,46,1.1447,0.1685,4.8,7,0.8,7,0.8,6,1.2,6,1.2,250.753,9.57218452195916,14.40875232774674,0.1462,0.1462,0.1525,0.1472,0.9508,0.9509,0.9564,0.9539,18,0.1928,220,1
2,0.4988,0.0644,2,0.5061,0.0768,3,0.7186,0.1003,3,0.6856,0.1037,2.4,4,0.8,4,0.8,7,1.2,7,1.2,31.357,9.76151066882761,0.0,0.1291,0.1517,0.1396,0.1513,0.6235,0.6326,0.5988,0.5713,1,0.1005,10,0
